cell_id,pct_residential,pct_industrial_commercial,pct_green_farm
193,0.0,0.0,1.0
194,0.0,0.0,0.8388014990972203
195,0.225808417237794,0.0,0.13991922765954626
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.15857472550009244,0.0,0.0
203,0.9710551664137521,0.0,0.0
204,0.9914236638304288,0.0,0.0
205,0.5139969934042287,0.05277314302326034,0.0
206,0.007479059661282924,0.16080557402217274,0.0
207,0.0,9.144586725968395e-05,0.0
208,0.0,0.17331804660768527,0.0
209,0.0,0.0,0.0
210,0.0,0.0,0.0
211,0.0,0.0,0.0
212,0.0,0.0,0.0
213,0.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,1.0000000000000002
216,0.0,0.0,1.0
217,0.0,0.0,1.0
218,0.0,0.0,0.856422582594485
219,0.018267918923048333,0.0,0.09423072217199785
220,0.0997910622914274,0.0,0.0
221,0.0036660951047756724,0.0,0.0
222,0.00027957764363873306,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.19397843082107794,0.0,0.0
227,0.35280690956494504,0.0,0.0
228,0.526515389156895,0.0,0.0
229,0.22289120818377925,0.1672864853608532,0.0
230,0.00160861324854442,0.30198600181871693,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,0.0,0.0
239,0.0,0.0,1.0
240,0.0,0.0,1.0000000000000002
241,0.0,0.0,0.9656644152046978
242,0.0,0.0,0.7983808179992706
243,0.0,0.0,0.9247934748764647
244,0.0,0.0,0.05874253725483625
245,0.0,0.0,0.0
246,0.8471883581656745,0.0,0.0
247,0.5961108295925333,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0006580824420505242,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.016764288463500972,0.14215347551458796,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.0,0.0,0.0
262,0.0,0.0,0.0
263,0.0,0.0,0.0
264,0.0,0.0,0.9999999999999999
265,0.0,0.0,0.4362005396501991
266,0.0,0.0,0.5420081548891604
267,0.0,0.0,0.0581490632313701
268,0.0,0.0,0.011386231169178463
269,0.0,0.0,0.5504621367316892
270,0.0,0.0,0.026559960898371426
271,0.0,0.0,0.0
272,0.0799886425657153,0.0,0.0
273,0.009411496458182315,0.0,0.0
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,0.0
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,0.0,0.0,0.0
282,0.0,0.0,0.0
283,0.0,0.0,0.0
284,0.0,0.0,0.0
285,0.0,0.0,0.0
286,0.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,0.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.7859701940977375
292,0.0,0.0,0.19938514021980963
293,0.0,0.0,0.0039390933327459665
294,0.09505178288271864,0.0,0.0
295,0.12747740831859414,0.0,0.0
296,0.0,0.0,0.0
297,0.0,0.0,0.0
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0036647973319793564,0.0,0.0
302,0.1334895803837502,0.0,0.0
303,0.3893275585986465,0.0,0.0
304,0.6054569511127653,0.0,0.0
305,0.1649749902754807,0.0,0.0
306,0.0,0.0,0.0
307,0.0,0.0,0.0
308,0.0,0.0,0.0
309,0.0,0.0,0.0
310,0.0,0.0,0.0
311,0.0,0.0,0.0
312,0.0,0.0,0.0
313,0.0,0.0,0.0
314,0.0,0.0,0.0
315,0.0,0.0,0.0
316,0.0,0.0,0.0
317,0.0,0.0,0.0
318,0.0,0.0,0.0
319,0.0,0.0,0.48727537661534126
320,0.0,0.0,0.0
321,0.0,0.0,0.04678324124770712
322,0.16675063568022544,0.0,0.0
323,0.17264775327020992,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,0.0
327,0.0,0.0,0.0
328,0.0,0.0,0.0
329,0.07810128252391238,0.0,0.0
330,0.924647600248969,0.0,0.0
331,0.9999999999999999,0.0,0.0
332,1.0,0.0,0.0
333,0.8739392275527309,0.0,0.0
334,0.02036955913120093,0.0,0.0
335,0.0,0.0,0.0
336,0.0,0.0,0.0
337,0.0,0.0,0.0
338,0.0,0.0,0.0
339,0.0,0.0,0.0
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.8596902582226464
349,0.0,0.0,0.6396034915130335
350,0.0,0.0,0.834864232729431
351,0.0,0.0,0.06871769835130154
352,0.0,0.0,0.0
353,0.0,0.0,0.0
354,0.0,0.0,0.0
355,0.0,0.0,0.0
356,0.0,0.0,0.0
357,0.0,0.0,0.0
358,0.26318288009855006,0.0,0.0
359,0.915197783833297,0.0,0.0
360,1.0,0.0,0.0
361,0.9999999999999998,0.0,0.0
362,0.7920353638123397,0.0,0.0
363,0.21768725139421533,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,0.0,0.0,0.0
376,0.0,0.0,0.0
377,0.0,0.0,0.0
378,0.0,0.0,0.0
379,0.0,0.0,0.9849508787169831
380,0.0,0.0,0.2801580099589964
381,0.0,0.0,0.0
382,0.0,0.0,0.0
383,0.0,0.0,0.0
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.0,0.0,0.0
388,0.37113746680657167,0.0,0.011784490862584289
389,1.0,0.0,0.016469672829431018
390,1.0000000000000002,0.0,0.0
391,1.0,0.0,0.0
392,0.9375442135379259,0.0,0.0
393,0.6248194722976315,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,0.0,0.0,0.0
400,0.0,0.0,0.0
401,0.0009976032422569674,0.0,0.0
402,0.01951546218833311,0.0,0.0
403,0.27646871554257085,0.0,0.0
404,0.1340582573297429,0.0,0.0
405,0.0,0.0,0.0
406,0.0002615055408032583,0.0,0.0
407,0.09707527138784743,0.0,0.0
408,0.0019174831364285386,0.0,0.0
409,0.0,0.0,0.0
410,0.0,0.0,0.0
411,0.0,0.0,0.0
412,0.0,0.0,0.0
413,0.0,0.0,1.0
414,0.0,0.0,0.6054630702174709
415,0.0,0.0,0.0
416,0.0,0.0,0.0
417,0.0,0.0,0.0
418,0.0,0.0,0.0
419,0.0,0.012831613549628647,0.006365568552348338
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.012881330028039912,0.0,0.0
423,0.874594510767076,0.0,0.0025836728080030967
424,0.7698810008136153,0.21927488453029423,0.0
425,0.3902290421065902,0.3368663826753915,0.0
426,0.004253015278001,0.0,0.0
427,0.0,0.0,0.0
428,0.0,0.0,0.0
429,0.0,0.0,0.0
430,0.0,0.0,0.0
431,0.0,0.0,0.0
432,0.0,0.0,0.0
433,0.09313180133183924,0.0,0.0
434,0.2728305628484033,0.0,0.0
435,0.7836483609896369,0.0,0.0
436,0.7978273968560936,0.0,0.0
437,0.9693970704503615,0.0,0.0
438,0.7031549084243849,0.0,0.0
439,0.521244720196063,0.0,0.0
440,0.6506514145973168,0.0,0.0
441,0.8712515667837132,0.0,0.0
442,0.08639234381413242,0.0053597878948123965,0.0
443,0.014807010978589304,0.0,0.0
444,0.0,0.0,0.0
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,0.0,0.7953481805332991,0.0
448,0.0,0.0028189039868943386,0.0
449,0.0,0.0,0.0
450,0.0,0.0,0.0
451,0.0,0.0,0.0
452,0.0,0.0,0.0
453,0.0,0.0,0.7563121217861641
454,0.0,0.0,1.0
455,0.0,0.0,0.2647298617912008
456,0.0,0.0,0.0
457,0.0,0.0,0.0
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.030687255113944295,0.001383360333682297
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0705859114326324,0.003567872134791897,0.0
464,0.10280433830546176,0.16421237653905219,0.0
465,0.001311322130467361,0.973847749059808,0.0
466,0.0,0.9846936905712232,0.0
467,0.0,0.25391724236645824,0.0
468,0.036491070738777553,0.07182388638695932,0.0
469,0.0,0.03799009569650855,0.0
470,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.0,0.0,0.0
473,0.20905833863115422,0.0,0.0
474,0.8888230677487202,0.0,0.0
475,0.9527395568420325,0.0,0.0
476,0.9538909847634194,0.0,0.0
477,0.9944817570430531,0.0,0.0
478,0.9979808685150791,0.0,0.0
479,0.9999999999999999,0.0,0.0
480,1.0000000000000002,0.0,0.0
481,1.0,0.0,0.0
482,1.0,0.0,0.0
483,0.9583852286080117,0.027858564422330444,0.0
484,0.25192068866118356,0.0,0.0
485,0.0,0.0,0.0
486,0.0,0.0,0.0
487,0.0,0.0,0.0
488,0.0,0.0,0.0
489,0.0,0.0,0.0
490,0.0,0.0,0.0
491,0.16136537897810807,0.0,0.0
492,0.0,0.46047741345406046,0.0
493,0.0,0.06554116722425579,0.0
494,0.0,0.0,0.0
495,0.0,0.0,0.0
496,0.0,0.0,0.0
497,0.0,0.0,0.0
498,0.0,0.0,0.0
499,0.0,0.0,0.0
500,0.0,0.0,0.0
501,0.0,0.0,0.017289772347311955
502,0.0,0.0,0.9253627754239527
503,0.0,0.0,0.2480766511945175
504,0.0,0.0,0.0
505,0.0,0.0,0.0
506,0.14627949769496998,0.14979813335321115,0.0
507,0.3184618620016824,0.3651300985759707,0.0
508,0.03307791412455991,0.0,0.0
509,0.0,0.0,0.0
510,0.0,0.0,0.0
511,0.0,0.0,0.0
512,0.0,0.0,0.0
513,0.0,0.399178558213778,0.0
514,0.0,0.38209502447677673,0.11030106949620863
515,0.0,0.011222336793112804,0.21041907406215526
516,0.053445478455530916,0.0,0.0
517,0.013017278250411251,0.0,0.0
518,0.0,0.0,0.0
519,0.0,0.0,0.0
520,0.02711755561265097,0.0,0.0
521,0.4981100841919625,0.0,0.0
522,0.9999999999999999,0.0,0.0
523,0.9999999999999999,0.004769156172659613,0.0
524,1.0,0.0,0.0
525,0.3098137113034326,0.0,0.0
526,4.798351709085442e-05,0.0,0.0
527,0.3062881367342057,0.0,0.0
528,1.0,0.0,0.0
529,1.0,0.0,0.0
530,0.9999999999999999,0.0,0.0
531,0.9899681140441514,0.0,0.0
532,0.6085595285981347,0.0,0.0
533,0.0,0.0,0.0
534,0.0,0.0,0.0
535,0.0,0.0,0.0
536,0.009566288272183213,0.0,0.0
537,0.07114309001727578,0.0,0.0
538,0.0,0.0,0.0
539,0.14109429083298022,0.09316205928446158,0.0
540,0.2763371331246383,0.0077066162820919855,0.0
541,0.0,0.0,0.0
542,0.3427832443234443,0.016527571124556228,0.0
543,0.024857934278360572,0.8094016945649881,0.0
544,0.0,0.6474623307761145,0.0
545,0.0,0.0,0.0
546,0.0,0.0,0.0
547,0.0,0.0,0.0
548,0.0,0.0,0.0
549,0.0,0.0,0.0
550,0.0,0.0,0.0
551,0.0,0.0,0.0
552,0.0,0.0,0.1808190886379497
553,0.0,0.0,0.9067199790019396
554,0.0,0.0,0.5916713388075187
555,0.0,0.0,0.0
556,0.0,0.0,0.0
557,0.0,0.0,0.0
558,0.0,0.0,0.05094167581824848
559,0.0,0.0,0.0
560,0.0,0.0,0.5781169628478101
561,0.0,0.0,0.7443799338782122
562,0.0,0.0,0.0008674218940638776
563,0.0,0.247277480725598,0.0
564,0.7526145803691745,0.0981864046685416,0.0
565,0.9935974547139736,0.0,0.0
566,0.14946311675397062,0.0,0.0
567,0.0,0.0,0.0
568,0.0,0.0,0.0
569,0.0,0.0,0.02108654175412337
570,0.020894287152642774,0.0,0.0015959148866348167
571,0.034982566482646506,0.0,0.0
572,0.0,0.0,0.0
573,0.0,0.000304366457472786,0.0
574,0.0,0.04635424441381794,0.0
575,0.0,0.0,0.0
576,0.024326398797627664,0.0,0.0
577,0.2136708397621907,0.0,0.0
578,0.09140233331871153,0.0,0.15011569232986471
579,0.8874594556669466,0.0,0.021167575873883897
580,1.0,0.0018910571205159657,0.0
581,1.0000000000000002,0.00642820909177553,0.0
582,1.0,0.0,0.0
583,0.9112456376926282,0.0,0.0
584,0.16978197682720178,0.0,0.0
585,0.004300858906237046,0.0,0.0
586,0.5443252883433831,0.0,0.0
587,0.9963705592264613,0.0,0.0
588,1.0,0.0,0.0
589,0.9922718831296832,0.0,0.0
590,0.6412232936090853,0.0,0.0
591,0.01447947435071656,0.0,0.0
592,0.0,0.0,0.0
593,0.06013700715593507,0.0,0.0
594,0.09665067091146094,0.02839845426842091,0.0
595,0.006570508626944371,0.139002084141838,0.0
596,0.0,0.038846935693422964,0.0
597,0.38508272841707825,0.2925574140956193,0.0
598,0.5174586248837246,0.015616839056526796,0.0
599,0.010272978909501145,0.28948600992159323,0.0
600,0.5401165074261625,0.13166754901905053,0.0
601,0.002513588470485598,0.9256758577256696,0.0
602,0.0,0.6254282620030133,0.0
603,0.0,0.0,0.0
604,0.0,0.0,0.0
605,0.0,0.0,0.0
606,0.0,0.0,0.0
607,0.19346655106710425,0.0,0.0
608,0.0,0.0,0.0
609,0.0,0.0,0.0
610,0.11214679704108617,0.0,0.0
611,0.0677840236068279,0.0,0.5086195276428243
612,0.0,0.0,1.0
613,0.0,0.0,0.757605622837609
614,0.0,0.0,0.009138600486095069
615,0.0,0.0,0.7472563466718786
616,0.0,0.0,0.9866968959564464
617,0.0,0.0,0.9769936001252515
618,0.0,0.0,0.9788129105696086
619,0.0,0.0,0.3026462758787747
620,0.0,0.0,0.0
621,0.0,0.0,0.0
622,0.0,0.0,0.0
623,0.4145861227022131,0.0,0.0
624,0.36151074234469044,0.0,0.0
625,0.2941366113349398,0.0,0.0
626,0.3305636451668778,0.0,0.4574091693948923
627,0.0,0.0,1.0
628,0.0,0.0,0.361857416689179
629,0.0,0.2526159854859829,0.0
630,0.4536722528918525,0.26468593204846264,0.0
631,0.2535875330214588,0.0,0.0
632,0.029163994783838826,0.0,0.0
633,0.0,0.0,0.0
634,0.0,0.0,0.0
635,0.11900738680611922,0.0,0.028317022201140966
636,0.6792030877094049,0.0,0.0
637,0.36282820296209994,0.0,0.0
638,0.33157129090842624,0.0,0.0
639,0.0,0.0,0.0
640,0.0,0.0,0.0
641,0.0,0.0,0.0
642,0.018532250879676946,0.0,0.0
643,0.6597303551993882,0.0,0.0
644,0.3163849940783819,0.0,0.0
645,0.28391924550973235,0.0,0.0
646,0.9204043524173156,0.05498120126030368,0.032990173157398994
647,1.0000000000000002,0.0031286126379816985,0.0
648,1.0,0.0,0.0
649,0.9270177775294415,0.0,0.0
650,0.017788938623202404,0.0,0.0
651,0.12561239901498705,0.0,0.0
652,0.2472442892403106,0.0,0.0
653,0.14725034566565198,0.0,0.0
654,0.27844163108047515,0.0016806779673540367,0.0
655,0.1719028120468216,0.0,0.0
656,0.0,0.0,0.0
657,0.0,0.0,0.006064372768150253
658,0.0,0.0,0.0
659,0.0,0.0,0.0
660,0.0,0.0,0.0
661,0.0,0.06410388637464773,0.0
662,0.0,0.07318787143852619,0.0
663,0.0,0.8972990893174141,0.0
664,0.0,0.3906671382525379,0.0
665,0.0,0.5248167963700158,0.0
666,0.02169392213722405,0.006753664363901425,0.0
667,0.0,0.3750852050597615,0.0
668,0.014875602775507235,0.6758643199571918,0.0
669,0.0,0.025584678478965627,0.0
670,0.0,0.0,0.0
671,0.0,0.0,0.0
672,0.0,0.0,0.0
673,0.39788271139350323,0.0,0.0
674,0.9663452622761869,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.5549614944550758
678,0.0,0.0,1.0000000000000002
679,0.0,0.0,1.0000000000000002
680,0.0,0.0,1.0
681,0.0,0.0,0.9999222051188843
682,0.0,0.0,0.47333926088369227
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.46607000307807517
687,0.0,0.0,0.9916443429756648
688,0.0,0.0,0.9677598290587256
689,0.0,0.0,1.0
690,0.0,0.0,0.9699174931872486
691,0.0,0.0,0.23794152467060084
692,0.0,0.0,0.0
693,0.0,0.0,0.0
694,0.0,0.0,0.0
695,0.0,0.0,0.0
696,3.228963813253842e-07,0.0,0.0
697,0.0,3.038474427130004e-07,0.0
698,0.0,0.0,0.0
699,0.0,0.0,0.0
700,0.5697980547276904,0.0,0.0
701,0.5995512685434039,0.0,0.0
702,0.6752030398908101,0.0,0.03995590107424552
703,0.43682230221194396,0.0,0.4043550930275137
704,0.000391079525142466,0.0,0.9650374747647347
705,0.0,0.0,0.5217437807267541
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.010965302950738592
711,0.16081085991932034,0.0,0.0
712,0.1735025535209304,0.0,0.11732138756379207
713,0.7362289868448344,0.0,0.0
714,0.2854150590624358,0.0,0.0
715,5.699099960946414e-08,0.0,0.0
716,0.0,0.0,0.0
717,0.0,0.0,0.0
718,0.0,0.0,0.0
719,0.007492408246754325,0.0,0.0
720,0.3640062340850273,0.0,0.0
721,0.8732506630261139,1.7331146771634587e-06,0.0
722,0.510256860592282,0.0,0.04224300337009774
723,0.19340054645731472,0.0,0.8065994535426477
724,0.7961972007740449,0.0,0.20380279922575192
725,0.9999999999999999,0.0,0.0
726,0.5892370209287902,0.0,0.0
727,0.3800441692396502,0.0,0.0
728,0.7000444054694094,0.0,0.0
729,0.42660712252965755,0.0,0.0
730,0.10012924762724776,0.41395845812641446,0.10031525470163195
731,0.0,0.17967628976060063,0.23915359615035375
732,0.03431848907964474,0.0,0.0
733,0.09217862381663752,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,0.0,0.0
737,0.0,0.0,0.0
738,0.0,0.07331758632425449,0.0
739,0.0,0.5413567045450521,0.0
740,0.0,0.4484811466341069,0.0
741,0.0,0.025910975404846038,0.0
742,0.0,0.4023300226044167,0.0
743,0.0,0.0,0.0
744,0.1844719604991627,0.0,0.0
745,0.49731991391457075,0.0,0.0
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.34008594063739894,0.0,0.0
751,0.6900104680793349,0.0,0.0
752,4.280733021693641e-05,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.004755905279066343
756,0.08022510460981618,0.0,0.44231239073078277
757,0.024739616284807763,0.0,0.5941070291513791
758,0.0,0.0,1.0
759,0.0,0.0,0.9999992067882029
760,0.0,0.0,0.35144005224766767
761,0.0,0.0,0.0
762,0.0,0.0,0.0
763,0.0,0.0,0.032212135446422735
764,0.0,0.0,0.8861833209982197
765,0.0,0.0,0.9728418581038136
766,0.0,0.0,0.9837395075836856
767,0.0,0.0,0.9803527369182844
768,0.0,0.0,1.0
769,0.06805696525204308,0.0,0.7452705597589518
770,0.6197288483254068,0.0,0.0
771,0.04814665894867022,0.0,0.0
772,0.0,0.0,0.0
773,0.20939090026546045,0.0,0.0
774,0.3194111251360527,0.0,0.0
775,0.0,0.0,0.0
776,0.0,0.0,0.0
777,0.0,0.0,0.0
778,0.10615783481546627,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,0.0,0.0,0.0
782,0.0,0.0,0.0
783,0.0,0.0,0.0
784,0.0,0.0,0.0
785,0.0,0.0,0.0
786,4.3808819042797475e-08,0.0,0.0
787,3.24830350829458e-08,0.0,0.0
788,0.0,6.327310757651336e-10,0.0
789,0.0,0.0,0.0
790,0.0,0.0,0.0
791,0.0,0.0,0.0
792,0.0,0.0,0.0
793,0.0,0.0,0.0
794,0.001881911155359418,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,0.31070578662611886
797,0.0,0.0,1.0
798,0.0,0.0,0.9999999999999999
799,0.0,0.0,0.9145150765461056
800,0.0,0.0,0.10398262720097984
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,0.0,0.0,0.017523155068072466
805,0.33914743393528957,0.0,0.0
806,0.669130567223875,0.03292365500806183,0.0
807,0.9013039468800865,0.013384216791668239,0.0
808,0.31198654408519105,0.0,0.0
809,0.0,0.0,0.0
810,0.0,0.0,0.0
811,0.0,0.0,0.0
812,0.0,0.0,0.0
813,0.0,0.0,0.0
814,0.13361596270044251,0.012784911262790355,0.0
815,0.7515210458855328,0.01406544870326143,0.0
816,0.2396128440031622,0.0,0.10940579827819062
817,0.0,0.0,0.3300066638757216
818,0.5147951995972404,0.0,0.03342805815962565
819,1.0000000000000002,0.0,0.0
820,0.9993235540184072,0.04002620674961333,0.0
821,0.9054898079017553,0.0,0.0
822,1.0,0.0,0.0
823,1.0,0.0,0.0
824,0.7528518078351867,0.0,0.2471481921649825
825,0.0,0.0,0.9989655306333823
826,0.034498846705803624,0.0,0.5558794182652873
827,0.8034084903537844,0.0,0.0604048349717183
828,0.13125657368012864,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,9.691093856123361e-05,0.0
832,0.0,0.6616735648435581,0.0
833,0.17461042019788064,0.8253895798020955,0.0
